date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-03-01,-9.58,7.37,450,"1993-02-22 2022-03-08",81.93,10.73,450,"1993-02-22 2022-03-08",-2.56,8.27,450,"1993-02-22 2022-03-08",20.32,7.23,450,"1993-02-22 2022-03-08",-16.1,7.97,450,"1993-02-22 2022-03-08",53.51,13.43,450,"1993-02-22 2022-03-08",-12.59,7.83,450,"1993-02-22 2022-03-08",2.79,3.41,450,"1993-02-22 2022-03-08",0.48,1.33,437,"1993-02-22 2022-03-08",,,,,,,,,,,,,,,,
2023-02-28,-9.49,7.3,450,"1993-02-21 2022-03-07",82.05,10.6,450,"1993-02-21 2022-03-07",-2.52,8.2,450,"1993-02-21 2022-03-07",20.26,7.29,450,"1993-02-21 2022-03-07",-16.01,7.8,450,"1993-02-21 2022-03-07",53.63,13.3,450,"1993-02-21 2022-03-07",-12.51,7.64,450,"1993-02-21 2022-03-07",2.74,3.42,450,"1993-02-21 2022-03-07",0.44,1.27,439,"1993-02-21 2022-03-07",,,,,,,,,,,,,,,,
2023-02-27,-9.43,7.22,450,"1993-02-20 2022-03-06",82.16,10.65,450,"1993-02-20 2022-03-06",-2.51,8.1,450,"1993-02-20 2022-03-06",20.08,7.15,450,"1993-02-20 2022-03-06",-15.98,7.71,450,"1993-02-20 2022-03-06",53.87,13.4,450,"1993-02-20 2022-03-06",-12.51,7.52,450,"1993-02-20 2022-03-06",2.79,3.46,450,"1993-02-20 2022-03-06",0.39,1.1,439,"1993-02-21 2022-03-06",,,,,,,,,,,,,,,,
2023-02-26,-9.26,7.16,450,"1993-02-19 2022-03-05",82.42,10.77,450,"1993-02-19 2022-03-05",-2.44,7.95,450,"1993-02-19 2022-03-05",20.19,7.16,450,"1993-02-19 2022-03-05",-15.88,7.64,450,"1993-02-19 2022-03-05",54.4,13.49,450,"1993-02-19 2022-03-05",-12.48,7.37,450,"1993-02-19 2022-03-05",2.82,3.42,450,"1993-02-19 2022-03-05",0.41,1.15,439,"1993-02-19 2022-03-05",,,,,,,,,,,,,,,,
2023-02-25,-9.18,7.12,450,"1993-02-18 2022-03-04",82.49,10.77,450,"1993-02-18 2022-03-04",-2.4,7.84,450,"1993-02-18 2022-03-04",20.2,6.92,450,"1993-02-18 2022-03-04",-15.81,7.59,450,"1993-02-18 2022-03-04",54.69,13.53,450,"1993-02-18 2022-03-04",-12.43,7.25,450,"1993-02-18 2022-03-04",2.8,3.38,450,"1993-02-18 2022-03-04",0.4,1.13,440,"1993-02-18 2022-03-04",,,,,,,,,,,,,,,,
2023-02-24,-9.24,7.13,450,"1993-02-17 2022-03-03",82.44,10.77,450,"1993-02-17 2022-03-03",-2.42,7.8,450,"1993-02-17 2022-03-03",20.16,6.81,450,"1993-02-17 2022-03-03",-15.88,7.59,450,"1993-02-17 2022-03-03",54.52,13.57,450,"1993-02-17 2022-03-03",-12.52,7.25,450,"1993-02-17 2022-03-03",2.78,3.37,450,"1993-02-17 2022-03-03",0.37,1.07,440,"1993-02-18 2022-03-03",,,,,,,,,,,,,,,,
2023-02-23,-9.36,7.2,450,"1993-02-16 2022-03-02",82.48,10.59,450,"1993-02-16 2022-03-02",-2.6,7.81,450,"1993-02-16 2022-03-02",19.96,6.83,450,"1993-02-16 2022-03-02",-15.98,7.58,450,"1993-02-16 2022-03-02",54.78,13.24,450,"1993-02-16 2022-03-02",-12.63,7.23,450,"1993-02-16 2022-03-02",2.74,3.38,450,"1993-02-16 2022-03-02",0.34,1,441,"1993-02-16 2022-03-02",,,,,,,,,,,,,,,,
2023-02-22,-9.42,7.13,450,"1993-02-15 2022-03-01",82.22,10.58,450,"1993-02-15 2022-03-01",-2.63,7.85,450,"1993-02-15 2022-03-01",19.9,6.8,450,"1993-02-15 2022-03-01",-16.07,7.53,450,"1993-02-15 2022-03-01",54.86,13.36,450,"1993-02-15 2022-03-01",-12.71,7.17,450,"1993-02-15 2022-03-01",2.65,3.34,450,"1993-02-15 2022-03-01",0.31,0.84,441,"1993-02-15 2022-03-01",,,,,,,,,,,,,,,,
2023-02-21,-9.35,7.04,450,"1993-02-14 2022-02-28",82.48,10.58,450,"1993-02-14 2022-02-28",-2.62,7.75,450,"1993-02-14 2022-02-28",19.96,6.93,450,"1993-02-14 2022-02-28",-16.13,7.45,450,"1993-02-14 2022-02-28",55.15,13.42,450,"1993-02-14 2022-02-28",-12.76,7.05,450,"1993-02-14 2022-02-28",2.73,3.41,450,"1993-02-14 2022-02-28",0.32,0.86,442,"1993-02-14 2022-02-28",,,,,,,,,,,,,,,,
2023-02-20,-9.23,7.1,450,"1993-02-13 2022-02-27",82.55,10.56,450,"1993-02-13 2022-02-27",-2.63,7.8,450,"1993-02-13 2022-02-27",20.24,7.37,450,"1993-02-13 2022-02-27",-16.05,7.44,450,"1993-02-13 2022-02-27",55.59,13.48,450,"1993-02-13 2022-02-27",-12.65,7.12,450,"1993-02-13 2022-02-27",2.79,3.43,450,"1993-02-13 2022-02-27",0.32,0.85,443,"1993-02-13 2022-02-27",,,,,,,,,,,,,,,,
2023-02-19,-9.25,7.16,450,"1993-02-12 2022-02-26",82.39,10.52,450,"1993-02-12 2022-02-26",-2.64,8,450,"1993-02-12 2022-02-26",20.2,7.37,450,"1993-02-12 2022-02-26",-16.1,7.42,450,"1993-02-12 2022-02-26",55.56,13.36,450,"1993-02-12 2022-02-26",-12.68,7.15,450,"1993-02-12 2022-02-26",2.82,3.47,450,"1993-02-12 2022-02-26",0.32,0.84,443,"1993-02-13 2022-02-26",,,,,,,,,,,,,,,,
2023-02-18,-9.33,7.21,450,"1993-02-11 2022-02-25",82.47,10.65,450,"1993-02-11 2022-02-25",-2.78,8.09,450,"1993-02-11 2022-02-25",20.32,7.51,450,"1993-02-11 2022-02-25",-16.18,7.35,450,"1993-02-11 2022-02-25",55.72,13.13,450,"1993-02-11 2022-02-25",-12.73,7.16,450,"1993-02-11 2022-02-25",2.95,3.5,450,"1993-02-11 2022-02-25",0.34,0.87,444,"1993-02-11 2022-02-25",,,,,,,,,,,,,,,,
2023-02-17,-9.38,7.25,450,"1993-02-10 2022-02-24",82.44,10.65,450,"1993-02-10 2022-02-24",-2.92,8.17,450,"1993-02-10 2022-02-24",20.54,7.62,450,"1993-02-10 2022-02-24",-16.11,7.33,450,"1993-02-10 2022-02-24",56.12,13.26,450,"1993-02-10 2022-02-24",-12.66,7.16,450,"1993-02-10 2022-02-24",3.04,3.57,450,"1993-02-10 2022-02-24",0.35,0.88,445,"1993-02-10 2022-02-24",,,,,,,,,,,,,,,,
2023-02-16,-9.4,7.4,450,"1993-02-09 2022-02-23",82.53,10.74,450,"1993-02-09 2022-02-23",-3.07,8.26,450,"1993-02-09 2022-02-23",20.81,7.85,450,"1993-02-09 2022-02-23",-16.15,7.47,450,"1993-02-09 2022-02-23",56.63,13.11,450,"1993-02-09 2022-02-23",-12.73,7.27,450,"1993-02-09 2022-02-23",3.07,3.65,450,"1993-02-09 2022-02-23",0.36,0.91,445,"1993-02-10 2022-02-23",,,,,,,,,,,,,,,,
2023-02-15,-9.48,7.53,450,"1993-02-08 2022-02-22",82.63,10.78,450,"1993-02-08 2022-02-22",-3.18,8.33,450,"1993-02-08 2022-02-22",20.82,7.88,450,"1993-02-08 2022-02-22",-16.23,7.61,450,"1993-02-08 2022-02-22",56.9,12.96,450,"1993-02-08 2022-02-22",-12.81,7.38,450,"1993-02-08 2022-02-22",3.11,3.67,450,"1993-02-08 2022-02-22",0.37,0.95,444,"1993-02-10 2022-02-22",,,,,,,,,,,,,,,,
2023-02-14,-9.61,7.64,450,"1993-02-07 2022-02-21",82.68,10.88,450,"1993-02-07 2022-02-21",-3.34,8.43,450,"1993-02-07 2022-02-21",20.6,7.98,450,"1993-02-07 2022-02-21",-16.36,7.76,450,"1993-02-07 2022-02-21",57.24,12.92,450,"1993-02-07 2022-02-21",-13,7.52,450,"1993-02-07 2022-02-21",3.1,3.69,450,"1993-02-07 2022-02-21",0.36,0.95,443,"1993-02-10 2022-02-21",,,,,,,,,,,,,,,,
2023-02-13,-9.78,7.71,450,"1993-02-06 2022-02-20",82.73,10.84,450,"1993-02-06 2022-02-20",-3.53,8.48,450,"1993-02-06 2022-02-20",20.53,7.97,450,"1993-02-06 2022-02-20",-16.47,7.79,450,"1993-02-06 2022-02-20",57.55,12.86,450,"1993-02-06 2022-02-20",-13.17,7.57,450,"1993-02-06 2022-02-20",3.02,3.64,450,"1993-02-06 2022-02-20",0.37,0.94,442,"1993-02-10 2022-02-20",,,,,,,,,,,,,,,,
2023-02-12,-9.83,7.71,450,"1993-02-05 2022-02-19",82.89,10.59,450,"1993-02-05 2022-02-19",-3.65,8.48,450,"1993-02-05 2022-02-19",20.6,7.98,450,"1993-02-05 2022-02-19",-16.59,7.84,450,"1993-02-05 2022-02-19",57.81,12.7,450,"1993-02-05 2022-02-19",-13.3,7.62,450,"1993-02-05 2022-02-19",2.96,3.62,450,"1993-02-05 2022-02-19",0.38,0.9,443,"1993-02-05 2022-02-19",,,,,,,,,,,,,,,,
2023-02-11,-9.99,7.7,450,"1993-02-04 2022-02-18",82.83,10.43,450,"1993-02-04 2022-02-18",-3.86,8.54,450,"1993-02-04 2022-02-18",20.42,7.97,450,"1993-02-04 2022-02-18",-16.74,7.85,450,"1993-02-04 2022-02-18",57.97,12.55,450,"1993-02-04 2022-02-18",-13.43,7.71,450,"1993-02-04 2022-02-18",2.98,3.62,450,"1993-02-04 2022-02-18",0.37,0.84,442,"1993-02-05 2022-02-18",,,,,,,,,,,,,,,,
2023-02-10,-10.14,7.82,450,"1993-02-03 2022-02-17",82.78,10.38,450,"1993-02-03 2022-02-17",-4,8.69,450,"1993-02-03 2022-02-17",20.25,8,450,"1993-02-03 2022-02-17",-16.85,7.93,450,"1993-02-03 2022-02-17",58.02,12.62,450,"1993-02-03 2022-02-17",-13.57,7.79,450,"1993-02-03 2022-02-17",3.01,3.67,450,"1993-02-03 2022-02-17",0.39,0.86,441,"1993-02-05 2022-02-17",,,,,,,,,,,,,,,,
2023-02-09,-10.18,7.85,450,"1993-02-02 2022-02-16",82.94,10.35,450,"1993-02-02 2022-02-16",-4.13,8.76,450,"1993-02-02 2022-02-16",20.19,8.05,450,"1993-02-02 2022-02-16",-16.85,7.97,450,"1993-02-02 2022-02-16",58.4,12.36,450,"1993-02-02 2022-02-16",-13.59,7.83,450,"1993-02-02 2022-02-16",3.06,3.69,450,"1993-02-02 2022-02-16",0.39,0.86,441,"1993-02-05 2022-02-16",,,,,,,,,,,,,,,,
2023-02-08,-10.17,7.84,450,"1993-02-01 2022-02-15",83.05,10.33,450,"1993-02-01 2022-02-15",-4.18,8.75,450,"1993-02-01 2022-02-15",20.26,8,450,"1993-02-01 2022-02-15",-16.89,8.01,450,"1993-02-01 2022-02-15",58.39,12.5,450,"1993-02-01 2022-02-15",-13.61,7.9,450,"1993-02-01 2022-02-15",3.02,3.69,450,"1993-02-01 2022-02-15",0.41,0.9,440,"1993-02-05 2022-02-15",,,,,,,,,,,,,,,,
2023-02-07,-10.21,7.91,450,"1993-01-31 2022-02-14",83.11,10.37,450,"1993-01-31 2022-02-14",-4.31,8.76,450,"1993-01-31 2022-02-14",20.32,8.12,450,"1993-01-31 2022-02-14",-16.88,8.08,450,"1993-01-31 2022-02-14",58.7,12.4,450,"1993-01-31 2022-02-14",-13.61,8.02,450,"1993-01-31 2022-02-14",3.05,3.8,450,"1993-01-31 2022-02-14",0.41,0.89,439,"1993-02-05 2022-02-14",,,,,,,,,,,,,,,,
2023-02-06,-10.24,8.08,450,"1993-01-30 2022-02-13",82.98,10.29,450,"1993-01-30 2022-02-13",-4.34,8.94,450,"1993-01-30 2022-02-13",20.3,8.17,450,"1993-01-30 2022-02-13",-16.78,8.24,450,"1993-01-30 2022-02-13",58.71,12.36,450,"1993-01-30 2022-02-13",-13.54,8.2,450,"1993-01-30 2022-02-13",2.98,3.76,450,"1993-01-30 2022-02-13",0.42,0.91,438,"1993-02-05 2022-02-13",,,,,,,,,,,,,,,,
2023-02-05,-10.35,8.18,450,"1993-01-29 2022-02-12",83.08,10.08,450,"1993-01-29 2022-02-12",-4.49,8.99,450,"1993-01-29 2022-02-12",20,7.84,450,"1993-01-29 2022-02-12",-16.95,8.33,450,"1993-01-29 2022-02-12",58.82,12.17,450,"1993-01-29 2022-02-12",-13.73,8.24,450,"1993-01-29 2022-02-12",2.98,3.77,450,"1993-01-29 2022-02-12",0.42,0.93,437,"1993-02-05 2022-02-12",,,,,,,,,,,,,,,,
2023-02-04,-10.5,8.3,450,"1993-01-28 2022-02-11",83.3,9.92,450,"1993-01-28 2022-02-11",-4.7,9.02,450,"1993-01-28 2022-02-11",20.07,7.99,450,"1993-01-28 2022-02-11",-17.03,8.44,450,"1993-01-28 2022-02-11",59.23,12.11,450,"1993-01-28 2022-02-11",-13.86,8.32,450,"1993-01-28 2022-02-11",2.96,3.77,450,"1993-01-28 2022-02-11",0.43,0.94,437,"1993-02-05 2022-02-11",,,,,,,,,,,,,,,,
2023-02-03,-10.44,8.41,450,"1993-01-27 2022-02-10",83.56,9.69,450,"1993-01-27 2022-02-10",-4.7,9.08,450,"1993-01-27 2022-02-10",19.94,8.01,450,"1993-01-27 2022-02-10",-16.98,8.64,450,"1993-01-27 2022-02-10",59.6,12.09,450,"1993-01-27 2022-02-10",-13.89,8.5,450,"1993-01-27 2022-02-10",2.86,3.78,450,"1993-01-27 2022-02-10",0.41,0.9,436,"1993-02-05 2022-02-10",,,,,,,,,,,,,,,,
2023-02-02,-10.34,8.51,450,"1993-01-26 2022-02-09",83.87,9.53,450,"1993-01-26 2022-02-09",-4.65,9.15,450,"1993-01-26 2022-02-09",19.82,8,450,"1993-01-26 2022-02-09",-16.96,8.72,450,"1993-01-26 2022-02-09",59.73,12.01,450,"1993-01-26 2022-02-09",-13.92,8.57,450,"1993-01-26 2022-02-09",2.77,3.72,450,"1993-01-26 2022-02-09",0.43,0.98,435,"1993-02-05 2022-02-09",,,,,,,,,,,,,,,,
2023-02-01,-10.27,8.45,450,"1993-01-25 2022-02-08",83.92,9.41,450,"1993-01-25 2022-02-08",-4.54,9.2,450,"1993-01-25 2022-02-08",19.62,7.68,450,"1993-01-25 2022-02-08",-16.84,8.68,450,"1993-01-25 2022-02-08",59.86,12.2,450,"1993-01-25 2022-02-08",-13.85,8.57,450,"1993-01-25 2022-02-08",2.73,3.62,450,"1993-01-25 2022-02-08",0.42,0.97,435,"1993-02-05 2022-02-08",,,,,,,,,,,,,,,,
2023-01-31,-10.19,8.42,450,"1993-01-24 2022-02-07",84.04,9.34,450,"1993-01-24 2022-02-07",-4.51,9.22,450,"1993-01-24 2022-02-07",19.53,7.7,450,"1993-01-24 2022-02-07",-16.79,8.69,450,"1993-01-24 2022-02-07",60.19,12.4,450,"1993-01-24 2022-02-07",-13.84,8.58,450,"1993-01-24 2022-02-07",2.67,3.54,450,"1993-01-24 2022-02-07",0.47,1.09,436,"1993-01-24 2022-02-07",,,,,,,,,,,,,,,,
2023-01-30,-10.1,8.39,450,"1993-01-23 2022-02-06",84.25,9.18,450,"1993-01-23 2022-02-06",-4.46,9.2,450,"1993-01-23 2022-02-06",19.7,7.79,450,"1993-01-23 2022-02-06",-16.72,8.6,450,"1993-01-23 2022-02-06",60.49,12.71,450,"1993-01-23 2022-02-06",-13.76,8.51,450,"1993-01-23 2022-02-06",2.73,3.54,450,"1993-01-23 2022-02-06",0.53,1.21,437,"1993-01-23 2022-02-06",,,,,,,,,,,,,,,,
2023-01-29,-9.94,8.28,449,"1993-01-22 2022-02-05",84.56,9.07,449,"1993-01-22 2022-02-05",-4.43,9.12,450,"1993-01-22 2022-02-05",19.66,7.82,450,"1993-01-22 2022-02-05",-16.64,8.56,449,"1993-01-22 2022-02-05",61.06,12.99,449,"1993-01-22 2022-02-05",-13.66,8.45,450,"1993-01-22 2022-02-05",2.82,3.56,450,"1993-01-22 2022-02-05",0.57,1.29,437,"1993-01-23 2022-02-05",,,,,,,,,,,,,,,,
2023-01-28,-9.9,8.22,449,"1993-01-21 2022-02-04",84.72,9.24,449,"1993-01-21 2022-02-04",-4.46,9.06,450,"1993-01-21 2022-02-04",19.61,7.78,450,"1993-01-21 2022-02-04",-16.5,8.5,449,"1993-01-21 2022-02-04",61.63,13.2,449,"1993-01-21 2022-02-04",-13.61,8.39,450,"1993-01-21 2022-02-04",2.84,3.54,450,"1993-01-21 2022-02-04",0.56,1.29,435,"1993-01-23 2022-02-04",,,,,,,,,,,,,,,,
2023-01-27,-9.83,8.2,449,"1993-01-20 2022-02-03",84.93,9.38,449,"1993-01-20 2022-02-03",-4.41,9.04,450,"1993-01-20 2022-02-03",19.46,7.82,450,"1993-01-20 2022-02-03",-16.46,8.47,449,"1993-01-20 2022-02-03",61.9,13.59,449,"1993-01-20 2022-02-03",-13.63,8.31,450,"1993-01-20 2022-02-03",2.75,3.56,450,"1993-01-20 2022-02-03",0.57,1.32,435,"1993-01-23 2022-02-03",,,,,,,,,,,,,,,,
2023-01-26,-9.72,8.15,449,"1993-01-19 2022-02-02",85.18,9.37,449,"1993-01-19 2022-02-02",-4.39,9.02,450,"1993-01-19 2022-02-02",19.48,7.95,450,"1993-01-19 2022-02-02",-16.42,8.48,449,"1993-01-19 2022-02-02",62.37,13.73,449,"1993-01-19 2022-02-02",-13.61,8.34,450,"1993-01-19 2022-02-02",2.74,3.55,450,"1993-01-19 2022-02-02",0.56,1.33,435,"1993-01-23 2022-02-02",,,,,,,,,,,,,,,,
2023-01-25,-9.73,8.25,449,"1993-01-18 2022-02-01",85.25,9.54,449,"1993-01-18 2022-02-01",-4.4,9.07,450,"1993-01-18 2022-02-01",19.47,7.95,450,"1993-01-18 2022-02-01",-16.42,8.55,449,"1993-01-18 2022-02-01",62.61,13.97,449,"1993-01-18 2022-02-01",-13.67,8.37,450,"1993-01-18 2022-02-01",2.7,3.54,450,"1993-01-18 2022-02-01",0.54,1.31,435,"1993-01-23 2022-02-01",,,,,,,,,,,,,,,,
2023-01-24,-9.75,8.44,448,"1993-01-17 2022-01-31",85.33,9.64,448,"1993-01-17 2022-01-31",-4.45,9.2,450,"1993-01-17 2022-01-31",19.52,7.89,450,"1993-01-17 2022-01-31",-16.48,8.64,448,"1993-01-17 2022-01-31",62.94,13.78,448,"1993-01-17 2022-01-31",-13.75,8.4,450,"1993-01-17 2022-01-31",2.71,3.52,450,"1993-01-17 2022-01-31",0.56,1.35,435,"1993-01-23 2022-01-31",,,,,,,,,,,,,,,,
2023-01-23,-9.85,8.6,448,"1993-01-16 2022-01-30",85.33,9.62,448,"1993-01-16 2022-01-30",-4.6,9.3,450,"1993-01-16 2022-01-30",19.34,7.71,450,"1993-01-16 2022-01-30",-16.56,8.65,448,"1993-01-16 2022-01-30",62.96,13.79,448,"1993-01-16 2022-01-30",-13.85,8.37,450,"1993-01-16 2022-01-30",2.71,3.36,450,"1993-01-16 2022-01-30",0.57,1.37,436,"1993-01-23 2022-01-30",,,,,,,,,,,,,,,,
2023-01-22,-9.96,8.61,448,"1993-01-15 2022-01-29",85.34,9.73,448,"1993-01-15 2022-01-29",-4.72,9.31,450,"1993-01-15 2022-01-29",19.45,8,450,"1993-01-15 2022-01-29",-16.7,8.68,448,"1993-01-15 2022-01-29",63.2,13.89,448,"1993-01-15 2022-01-29",-14,8.38,450,"1993-01-15 2022-01-29",2.78,3.45,450,"1993-01-15 2022-01-29",0.59,1.4,436,"1993-01-23 2022-01-29",,,,,,,,,,,,,,,,
2023-01-21,-10.08,8.68,448,"1993-01-14 2022-01-28",85.36,9.95,448,"1993-01-14 2022-01-28",-4.93,9.36,450,"1993-01-14 2022-01-28",19.37,7.96,450,"1993-01-14 2022-01-28",-16.72,8.72,448,"1993-01-14 2022-01-28",63.64,13.85,448,"1993-01-14 2022-01-28",-14.08,8.37,450,"1993-01-14 2022-01-28",2.83,3.43,450,"1993-01-14 2022-01-28",0.62,1.41,435,"1993-01-23 2022-01-28",,,,,,,,,,,,,,,,
2023-01-20,-10.06,8.73,448,"1993-01-13 2022-01-27",85.7,9.98,448,"1993-01-13 2022-01-27",-5.03,9.36,450,"1993-01-13 2022-01-27",19.35,8.06,450,"1993-01-13 2022-01-27",-16.76,8.77,448,"1993-01-13 2022-01-27",63.98,13.84,448,"1993-01-13 2022-01-27",-14.16,8.37,450,"1993-01-13 2022-01-27",2.86,3.42,450,"1993-01-13 2022-01-27",0.66,1.44,435,"1993-01-23 2022-01-27",,,,,,,,,,,,,,,,
2023-01-19,-10.25,8.76,448,"1993-01-12 2022-01-26",85.6,10.12,448,"1993-01-12 2022-01-26",-5.24,9.35,450,"1993-01-12 2022-01-26",19.29,8.01,450,"1993-01-12 2022-01-26",-16.93,8.77,448,"1993-01-12 2022-01-26",64.25,13.75,448,"1993-01-12 2022-01-26",-14.34,8.32,450,"1993-01-12 2022-01-26",2.87,3.4,450,"1993-01-12 2022-01-26",0.7,1.55,436,"1993-01-12 2022-01-26",,,,,,,,,,,,,,,,
2023-01-18,-10.48,8.76,448,"1993-01-11 2022-01-25",85.39,10.2,448,"1993-01-11 2022-01-25",-5.48,9.38,450,"1993-01-11 2022-01-25",19.28,8.07,450,"1993-01-11 2022-01-25",-17.09,8.82,448,"1993-01-11 2022-01-25",64.49,13.7,448,"1993-01-11 2022-01-25",-14.51,8.35,450,"1993-01-11 2022-01-25",2.86,3.4,450,"1993-01-11 2022-01-25",0.7,1.52,435,"1993-01-12 2022-01-25",,,,,,,,,,,,,,,,
2023-01-17,-10.7,8.79,448,"1993-01-10 2022-01-24",85.33,10.22,448,"1993-01-10 2022-01-24",-5.77,9.34,450,"1993-01-10 2022-01-24",19.15,8.15,450,"1993-01-10 2022-01-24",-17.41,8.83,448,"1993-01-10 2022-01-24",64.73,13.41,448,"1993-01-10 2022-01-24",-14.83,8.3,450,"1993-01-10 2022-01-24",2.85,3.39,450,"1993-01-10 2022-01-24",0.7,1.52,435,"1993-01-12 2022-01-24",,,,,,,,,,,,,,,,
2023-01-16,-10.95,8.82,448,"1993-01-09 2022-01-23",85.18,10.29,448,"1993-01-09 2022-01-23",-6.04,9.38,450,"1993-01-09 2022-01-23",19.25,8.2,450,"1993-01-09 2022-01-23",-17.66,8.8,448,"1993-01-09 2022-01-23",64.59,13.25,448,"1993-01-09 2022-01-23",-15.05,8.27,450,"1993-01-09 2022-01-23",2.87,3.46,450,"1993-01-09 2022-01-23",0.67,1.44,435,"1993-01-09 2022-01-23",,,,,,,,,,,,,,,,
2023-01-15,-11.09,8.8,448,"1993-01-08 2022-01-22",84.94,10.35,448,"1993-01-08 2022-01-22",-6.23,9.37,450,"1993-01-08 2022-01-22",19.42,8.47,450,"1993-01-08 2022-01-22",-17.88,8.81,448,"1993-01-08 2022-01-22",64.58,13.02,448,"1993-01-08 2022-01-22",-15.21,8.32,450,"1993-01-08 2022-01-22",2.84,3.49,450,"1993-01-08 2022-01-22",0.64,1.39,433,"1993-01-09 2022-01-22",,,,,,,,,,,,,,,,
2023-01-14,-11.19,8.83,449,"1993-01-07 2022-01-21",84.66,10.32,449,"1993-01-07 2022-01-21",-6.3,9.42,450,"1993-01-07 2022-01-21",19.58,8.42,450,"1993-01-07 2022-01-21",-17.96,8.83,449,"1993-01-07 2022-01-21",64.26,12.77,449,"1993-01-07 2022-01-21",-15.33,8.31,450,"1993-01-07 2022-01-21",2.76,3.45,450,"1993-01-07 2022-01-21",0.63,1.33,434,"1993-01-07 2022-01-21",,,,,,,,,,,,,,,,
2023-01-13,-11.3,8.91,449,"1993-01-06 2022-01-20",84.18,10.38,449,"1993-01-06 2022-01-20",-6.35,9.55,450,"1993-01-06 2022-01-20",19.72,8.47,450,"1993-01-06 2022-01-20",-18.11,8.93,449,"1993-01-06 2022-01-20",63.69,12.79,449,"1993-01-06 2022-01-20",-15.35,8.47,450,"1993-01-06 2022-01-20",2.77,3.43,450,"1993-01-06 2022-01-20",0.62,1.33,435,"1993-01-06 2022-01-20",,,,,,,,,,,,,,,,
2023-01-12,-11.4,9.03,448,"1993-01-05 2022-01-19",84.01,10.37,448,"1993-01-05 2022-01-19",-6.51,9.65,450,"1993-01-05 2022-01-19",19.85,8.51,450,"1993-01-05 2022-01-19",-18.2,9.03,448,"1993-01-05 2022-01-19",63.52,12.55,448,"1993-01-05 2022-01-19",-15.42,8.58,450,"1993-01-05 2022-01-19",2.82,3.46,450,"1993-01-05 2022-01-19",0.66,1.53,435,"1993-01-05 2022-01-19",,,,,,,,,,,,,,,,
2023-01-11,-11.54,9.05,447,"1993-01-04 2022-01-18",83.88,10.3,447,"1993-01-04 2022-01-18",-6.67,9.69,450,"1993-01-04 2022-01-18",19.85,8.43,450,"1993-01-04 2022-01-18",-18.31,9.07,447,"1993-01-04 2022-01-18",63.28,12.4,447,"1993-01-04 2022-01-18",-15.54,8.63,450,"1993-01-04 2022-01-18",2.82,3.44,450,"1993-01-04 2022-01-18",0.7,1.63,436,"1993-01-04 2022-01-18",,,,,,,,,,,,,,,,
2023-01-10,-11.62,9.03,447,"1993-01-03 2022-01-17",83.79,10.05,447,"1993-01-03 2022-01-17",-6.79,9.73,450,"1993-01-03 2022-01-17",19.83,8.41,450,"1993-01-03 2022-01-17",-18.48,9.02,447,"1993-01-03 2022-01-17",63.14,12.13,447,"1993-01-03 2022-01-17",-15.63,8.65,450,"1993-01-03 2022-01-17",2.83,3.44,450,"1993-01-03 2022-01-17",0.71,1.65,437,"1993-01-03 2022-01-17",,,,,,,,,,,,,,,,
2023-01-09,-11.66,8.85,448,"1993-01-02 2022-01-16",83.65,9.81,448,"1993-01-02 2022-01-16",-6.85,9.63,450,"1993-01-02 2022-01-16",19.73,8.45,450,"1993-01-02 2022-01-16",-18.52,8.93,448,"1993-01-02 2022-01-16",63.23,12.23,448,"1993-01-02 2022-01-16",-15.67,8.62,450,"1993-01-02 2022-01-16",2.76,3.38,450,"1993-01-02 2022-01-16",0.68,1.6,437,"1993-01-03 2022-01-16",,,,,,,,,,,,,,,,
2023-01-08,-11.71,8.67,448,"1993-01-01 2022-01-15",83.75,9.75,448,"1993-01-01 2022-01-15",-6.94,9.48,450,"1993-01-01 2022-01-15",19.82,8.55,450,"1993-01-01 2022-01-15",-18.67,8.85,448,"1993-01-01 2022-01-15",63.42,12.25,448,"1993-01-01 2022-01-15",-15.83,8.55,450,"1993-01-01 2022-01-15",2.75,3.51,450,"1993-01-01 2022-01-15",0.69,1.62,437,"1993-01-03 2022-01-15",,,,,,,,,,,,,,,,
